1733184376999,1733184676999,95777.5,95900.1,0.00104409,304826,90988.6
1733184377999,1733184677999,95777.5,95900.1,0.00104409,304019,90988.6
1733184378999,1733184678999,95777.5,95900.1,0.00104409,303216,90988.7
1733184379999,1733184679999,95777.5,95900.1,0.00104409,302418,90988.6
1733184380999,1733184680999,95777.5,95905.9,0.00104409,301624,90988.7
1733184381999,1733184681999,95777.5,95905.9,0.00104409,300835,90988.7
1733184382999,1733184682999,95777.5,95905.9,0.00104409,300049,90988.7
1733184383999,1733184683999,95777.5,95905.9,0.00104409,299268,90988.7
1733184384999,1733184684999,95777.5,95907,0.00104409,298491,90988.6
1733184385999,1733184685999,95768.1,95907,0.00104419,297688,90979.7
1733184386999,1733184686999,95768.1,95907,0.00104419,296919,90979.7
1733184387999,1733184687999,95768.1,95905.9,0.00104419,296153,90979.7
1733184388999,1733184688999,95768.1,95905.9,0.00104419,295392,90979.7
1733184389999,1733184689999,95768.1,95905.9,0.00104419,294634,90979.7
1733184390999,1733184690999,95768.1,95905.9,0.00104419,293881,90979.7
1733184391999,1733184691999,95770.6,95905.9,0.00104416,293138,90982
1733184392999,1733184692999,95770.6,95905.9,0.00104416,292392,90982
1733184393999,1733184693999,95770.6,95905.9,0.00104416,291650,90982
1733184394999,1733184694999,95770.6,95905.9,0.00104416,290912,90982
1733184395999,1733184695999,95770.6,95905.9,0.00104416,290177,90982
1733184396999,1733184696999,95770.6,95905.9,0.00104416,289446,90982
1733184397999,1733184697999,95770.6,95906.3,0.00104416,288719,90982
1733184398999,1733184698999,95770.6,95906.3,0.00104416,287995,90982
1733184399999,1733184699999,95770.6,95906.3,0.00104416,287275,90982
1733184400999,1733184700999,95770.6,95903.5,0.00104416,286559,90982
1733184401999,1733184701999,95770.6,95903.5,0.00104416,285846,90982
1733184402999,1733184702999,95770.6,95903.5,0.00104416,285136,90982
1733184403999,1733184703999,95770.6,95903.5,0.00104416,284431,90982
1733184404999,1733184704999,95770.6,95903.5,0.00104416,283728,90982
1733184405999,1733184705999,95770.6,95903.5,0.00104416,283030,90982
1733184406999,1733184706999,95770.6,95903.5,0.00104416,282334,90982
1733184407999,1733184707999,95770.6,95900,0.00104416,281642,90982
1733184408999,1733184708999,95770.6,95900,0.00104416,280954,90982
1733184409999,1733184709999,95802.5,95900.3,0.00104381,280362,91012.4
1733184410999,1733184710999,95802.6,95900.3,0.00104381,279680,91012.4
1733184411999,1733184711999,95802.6,95906.4,0.00104381,279002,91012.4
1733184412999,1733184712999,95819.5,95906.4,0.00104363,278376,91028.5
1733184413999,1733184713999,95819.5,95906.4,0.00104363,277703,91028.5
1733184414999,1733184714999,95825.4,95906.4,0.00104356,277052,91034.1
1733184415999,1733184715999,95825.4,95906.4,0.00104356,276386,91034.1
1733184416999,1733184716999,95825.4,95906.4,0.00104356,275724,91034.1
1733184417999,1733184717999,95834.7,95906.4,0.00104346,275092,91043
1733184418999,1733184718999,95834.7,95903.5,0.00104346,274436,91043
1733184419999,1733184719999,95834.7,95903.5,0.00104346,273783,91043
1733184420999,1733184720999,95834.7,95903.5,0.00104346,273134,91043
1733184421999,1733184721999,95834.7,95903.5,0.00104346,272487,91043
1733184422999,1733184722999,95834.7,95903.5,0.00104346,271844,91043
1733184423999,1733184723999,95834.7,95903.5,0.00104346,271203,91043
1733184424999,1733184724999,95834.7,95903.5,0.00104346,270566,91043
1733184425999,1733184725999,95834.7,95903.5,0.00104346,269932,91043
1733184426999,1733184726999,95834.7,95909.5,0.00104346,269300,91043
1733184427999,1733184727999,95847.7,95909.5,0.00104332,268708,91055.4
1733184428999,1733184728999,95860.7,95909.5,0.00104318,268119,91067.7
1733184429999,1733184729999,95860.7,95909.5,0.00104318,267496,91067.7
1733184430999,1733184730999,95860.7,95909.5,0.00104318,266876,91067.7
1733184431999,1733184731999,95860.7,95909.5,0.00104318,266259,91067.7
1733184432999,1733184732999,95860.7,95909.5,0.00104318,265645,91067.7
1733184433999,1733184733999,95860.7,95909.5,0.00104318,265034,91067.7
1733184434999,1733184734999,95860.7,95909.5,0.00104318,264425,91067.7
1733184435999,1733184735999,95860.7,95909.5,0.00104318,263819,91067.7
1733184436999,1733184736999,95871.2,95909.5,0.00104307,263245,91077.7
1733184437999,1733184737999,95871.2,95912,0.00104307,262645,91077.7
1733184438999,1733184738999,95882.6,95912,0.00104294,262079,91088.5
1733184439999,1733184739999,95871.2,95912,0.00104307,261452,91077.6
1733184440999,1733184740999,95871.2,95912,0.00104307,260860,91077.6
1733184441999,1733184741999,95871.2,95912,0.00104307,260270,91077.6
1733184442999,1733184742999,95857.2,95912,0.00104322,259646,91064.4
1733184443999,1733184743999,95852,95912,0.00104328,259047,91059.4
1733184444999,1733184744999,95852,95912,0.00104328,258466,91059.4
1733184445999,1733184745999,95852,95912,0.00104327,257887,91059.4
1733184446999,1733184746999,95852,95912,0.00104328,257310,91059.4
1733184447999,1733184747999,95852,95914.9,0.00104327,256737,91059.4
1733184448999,1733184748999,95851,95914.9,0.00104329,256163,91058.5
1733184449999,1733184749999,95851,95914.9,0.00104329,255594,91058.5
1733184450999,1733184750999,95848,95914.9,0.00104332,255020,91055.6
1733184451999,1733184751999,95835,95914.9,0.00104346,254422,91043.2
1733184452999,1733184752999,95835,95914.9,0.00104346,253861,91043.3
1733184453999,1733184753999,95835,95914.9,0.00104346,253303,91043.3
1733184454999,1733184754999,95835,95920,0.00104346,252747,91043.2
1733184455999,1733184755999,95804.4,95920,0.00104379,252112,91014.1
1733184456999,1733184756999,95784.9,95920,0.00104401,251510,90995.6
1733184457999,1733184757999,95772,95920,0.00104415,250928,90983.4
1733184458999,1733184758999,95770.6,95920,0.00104416,250378,90982.1
1733184459999,1733184759999,95770.6,95920,0.00104416,249834,90982.1
1733184460999,1733184760999,95764,95929.7,0.00104423,249275,90975.8
1733184461999,1733184761999,95756,95929.7,0.00104432,248716,90968.2
1733184462999,1733184762999,95762.6,95929.7,0.00104425,248196,90974.5
1733184463999,1733184763999,95762.6,95929.7,0.00104425,247662,90974.5
1733184464999,1733184764999,95762.6,95929.7,0.00104425,247130,90974.5
1733184465999,1733184765999,95784,95929.7,0.00104402,246655,90994.8
1733184466999,1733184766999,95792,95929.7,0.00104393,246148,91002.4
1733184467999,1733184767999,95792,95929.7,0.00104393,245623,91002.4
1733184468999,1733184768999,95792,95929.7,0.00104393,245100,91002.4
1733184469999,1733184769999,95792,95930.2,0.00104393,244579,91002.4
1733184470999,1733184770999,95792,95930.2,0.00104393,244060,91002.4
1733184471999,1733184771999,95792,95930.2,0.00104393,243544,91002.4
1733184472999,1733184772999,95792,95930.2,0.00104393,243030,91002.4
1733184473999,1733184773999,95792,95930.2,0.00104393,242518,91002.4
1733184474999,1733184774999,95792,95930.2,0.00104393,242008,91002.4
1733184475999,1733184775999,95784,95930.2,0.00104402,241480,90994.8
1733184476999,1733184776999,95784,95930.2,0.00104402,240974,90994.8
1733184477999,1733184777999,95784,95930.2,0.00104402,240471,90994.8
1733184478999,1733184778999,95804.9,95930.2,0.00104379,240022,91014.6
1733184479999,1733184779999,95804.9,95930.2,0.00104379,239523,91014.6
1733184480999,1733184780999,95804.9,95930.2,0.00104379,239026,91014.6
1733184481999,1733184781999,95804.9,95930.2,0.00104379,238530,91014.7
1733184482999,1733184782999,95816,95930.2,0.00104367,238065,91025.2
1733184483999,1733184783999,95824,95930.6,0.00104358,237594,91032.8
1733184484999,1733184784999,95824,95930.6,0.00104358,237104,91032.8
1733184485999,1733184785999,95842.3,95930.6,0.00104338,236663,91050.2
1733184486999,1733184786999,95825.2,95951.4,0.00104357,236135,91033.9
1733184487999,1733184787999,95806,95956,0.00104378,235605,91015.7
1733184488999,1733184788999,95796,95964,0.00104388,235099,91006.2
1733184489999,1733184789999,95796,95964,0.00104388,234620,91006.2
1733184490999,1733184790999,95796,95964,0.00104388,234143,91006.2
1733184491999,1733184791999,95796,95964,0.00104388,233668,91006.2
1733184492999,1733184792999,95796,95964,0.00104388,233195,91006.2
1733184493999,1733184793999,95794.4,95964,0.0010439,232720,91004.7
1733184494999,1733184794999,95794.4,95964,0.0010439,232250,91004.7
1733184495999,1733184795999,95793.7,95964,0.00104391,231781,91004
1733184496999,1733184796999,95792,95964,0.00104393,231311,91002.4
1733184497999,1733184797999,95784,95964,0.00104402,230828,90994.8
1733184498999,1733184798999,95785.7,95964,0.001044,230370,90996.4
1733184499999,1733184799999,95785.7,95964,0.001044,229910,90996.4
1733184500999,1733184800999,95790,95956,0.00104395,229462,91000.5
1733184501999,1733184801999,95790,95962.6,0.00104395,229005,91000.5
1733184502999,1733184802999,95790,95962.6,0.00104395,228550,91000.5
1733184503999,1733184803999,95804.5,95962.6,0.00104379,228132,91014.2
1733184504999,1733184804999,95804.5,95963.1,0.00104379,227680,91014.2
1733184505999,1733184805999,95800,95963.1,0.00104384,227220,91010
1733184506999,1733184806999,95800,95963.1,0.00104384,226772,91010
1733184507999,1733184807999,95798.5,95963.1,0.00104386,226323,91008.6
1733184508999,1733184808999,95798.5,95963.1,0.00104386,225879,91008.6
1733184509999,1733184809999,95798.5,95963.1,0.00104386,225436,91008.6
1733184510999,1733184810999,95798.5,95963.1,0.00104386,224995,91008.6
1733184511999,1733184811999,95798.5,95963.1,0.00104386,224556,91008.6
1733184512999,1733184812999,95798.5,95967.7,0.00104386,224119,91008.6
1733184513999,1733184813999,95804.7,95971.1,0.00104379,223698,91014.4
1733184514999,1733184814999,95804.7,95971.1,0.00104379,223263,91014.4
1733184515999,1733184815999,95804.7,95971.1,0.00104379,222831,91014.4
1733184516999,1733184816999,95804.7,95971.1,0.00104379,222400,91014.4
1733184517999,1733184817999,95804.7,95971.1,0.00104379,221971,91014.4
1733184518999,1733184818999,95804.7,95974.8,0.00104379,221543,91014.4
1733184519999,1733184819999,95804.7,95974.8,0.00104379,221117,91014.4
1733184520999,1733184820999,95816,95974.8,0.00104367,220719,91025.2
1733184521999,1733184821999,95820,95974.8,0.00104362,220306,91029
1733184522999,1733184822999,95820,95974.8,0.00104362,219885,91029
1733184523999,1733184823999,95820,95974.8,0.00104362,219465,91029
1733184524999,1733184824999,95820,95974.8,0.00104362,219047,91029
1733184525999,1733184825999,95820,95974.8,0.00104362,218631,91029
1733184526999,1733184826999,95837.9,95974.8,0.00104343,218257,91046
1733184527999,1733184827999,95837.9,95974.8,0.00104343,217844,91046
1733184528999,1733184828999,95837.9,95974.8,0.00104343,217433,91046
1733184529999,1733184829999,95850.2,96027.1,0.00104329,217051,91057.7
1733184530999,1733184830999,95850.2,96012,0.00104329,216643,91057.7
1733184531999,1733184831999,95850.2,96012,0.00104329,216236,91057.7
1733184532999,1733184832999,95850.2,96024.2,0.00104329,215831,91057.7
1733184533999,1733184833999,95850.2,96024.1,0.00104329,215427,91057.7
1733184534999,1733184834999,95850.2,96027.3,0.00104329,215025,91057.7
1733184535999,1733184835999,95852,96027.3,0.00104328,214629,91059.4
1733184536999,1733184836999,95860,96027.3,0.00104319,214247,91067
1733184537999,1733184837999,95860,96027.3,0.00104319,213850,91067
1733184538999,1733184838999,95860,96020.1,0.00104319,213453,91067
1733184539999,1733184839999,95860,96020.1,0.00104319,213059,91067
1733184540999,1733184840999,95860,96014.4,0.00104319,212665,91067
1733184541999,1733184841999,95860,96014.4,0.00104319,212273,91067
1733184542999,1733184842999,95860,96014.4,0.00104319,211883,91067
